Net Income (in millions),Close NASDQ,SPOT EXCHANGE RATE - EURO AREA,"UNITED KINGDOM -- SPOT EXCHANGE RATE, US$/POUND (1/RXI_N.B.UK)","JAPAN -- SPOT EXCHANGE RATE, YEN/US$","Market yield on U.S. Treasury securities at 10-year   constant maturity, quoted on investment basis",medical cpi,US CPI,US GDP,DPI US,industrial production,Inflation Rate,PCE US,PPI US,Unemployment,Commercial and Industral loans,Government investment,roa,roi,roe,R&D expenses,EPS
0.710586564,0.530442072,0.078342618,0.155965831,0.838054968,0.852546917,0.986184702,0.977063035,0.946721375,0.240899406,0.954395618,0.9,0.973548122,0.977852247,0.014259266,0.271482787,0.914766188,0.777507252,0.762021822,0.73815077,0.532672906,0.766958095
0.710586564,0.511729884,0.03586351,0.060071645,0.85961945,0.849865952,0.985197895,0.977613185,0.947564531,0.240923805,0.951995386,0.9,0.974430433,0.978343901,0.014843895,0.27193458,0.915949991,0.77665628,0.761016651,0.737055434,0.531685583,0.76529997
0.710586564,0.505613252,0.002437326,0,0.886469345,0.90080429,0.984211088,0.978163333,0.94840769,0.240948203,0.949595156,0.9,0.975312746,0.978835553,0.015428523,0.272386374,0.917133795,0.775805307,0.76001148,0.735960097,0.530698261,0.763641845
0.710586564,0.508114116,0,0.0137779,0.891966173,0.924932976,0.983224281,0.978163333,0.94840769,0.240948203,0.949595156,0.9,0.975312746,0.978835553,0.016013152,0.272838168,0.918317597,0.774954335,0.759006309,0.73486476,0.529710939,0.76198372
0.710586564,0.529014767,0.022632312,0.035546983,0.88012685,0.857908847,0.982237473,0.979203173,0.949166402,0.24166358,0.949183392,0.9,0.97648833,0.979742218,0.016597781,0.273289961,0.9195014,0.774103363,0.758001139,0.733769423,0.528723616,0.760325595
0.710586564,0.499458949,0.055013928,0.095067512,0.886469345,0.868632708,0.981250666,0.980243016,0.94992511,0.242378959,0.948771625,0.9,0.977663914,0.980648882,0.017182409,0.273741755,0.920685202,0.773252391,0.756995968,0.732674086,0.527736294,0.758667471
0.710586564,0.484227094,0.058147632,0.1187655,0.891966173,0.887399464,0.980263859,0.981282857,0.950683822,0.243094336,0.948359862,0.9,0.978839496,0.981555547,0.017182409,0.274193548,0.921869007,0.772401419,0.755990797,0.731578749,0.526748971,0.757009346
0.425278282,0.50679027,0.067200557,0.156792505,0.887526427,0.844504021,0.979277052,0.982322697,0.951442533,0.243809715,0.947948095,0.844444444,0.98001508,0.982462211,0.016956945,0.274193548,0.923052809,0.772401419,0.755990797,0.731578749,0.526748971,0.757009346
0.425278282,0.540754161,0.125696379,0.204739598,0.88372093,0.831099196,0.979277052,0.98336254,0.952201241,0.244525093,0.947536331,0.844444444,0.981190664,0.983368875,0.016731482,0.274261317,0.924236612,0.769857386,0.753523598,0.729320103,0.534382052,0.752110341
0.425278282,0.538141292,0.087047354,0.157619179,0.892389006,0.868632708,0.978132831,0.984402381,0.952959953,0.24524047,0.947124564,0.844444444,0.982366248,0.98427554,0.016506018,0.274329086,0.925420414,0.767313353,0.751056398,0.727061457,0.542015133,0.747211336
0.425278282,0.531053644,0.066155989,0.118489942,0.896828753,0.887399464,0.976988607,0.985442221,0.953718661,0.245955849,0.9467128,0.844444444,0.98354183,0.985182205,0.016280554,0.274396856,0.926604218,0.764769321,0.748589198,0.724802811,0.549648215,0.74231233
0.425278282,0.491451187,0.058844011,0.113805456,0.902114165,0.903485255,0.975844386,0.986482064,0.954477373,0.246671227,0.946301034,0.844444444,0.984717414,0.986088869,0.01605509,0.274464625,0.927788021,0.762225288,0.746121998,0.722544165,0.557281296,0.737413325
0.425278282,0.481073219,0.049094708,0.128134472,0.909725159,0.914209115,0.974700164,0.987521904,0.955236085,0.247386604,0.94588927,0.844444444,0.985892998,0.986995534,0.015829626,0.274532394,0.928971823,0.759681256,0.743654799,0.720285519,0.564914377,0.73251432
0.425278282,0.470167569,0.049094708,0.128134472,0.909725159,0.914209115,0.973555942,0.988561745,0.955994793,0.248101983,0.945477503,0.844444444,0.987068582,0.987902199,0.015604163,0.274600163,0.930155627,0.757137223,0.741187599,0.718026873,0.572547458,0.727615315
0.425278282,0.469312233,0.026462396,0.108294296,0.937632135,0.908847185,0.972411719,0.989601588,0.956753504,0.24881736,0.945065739,0.844444444,0.988244164,0.988808863,0.015378699,0.274667932,0.93133943,0.75459319,0.738720399,0.715768227,0.580180539,0.72271631
0.425278282,0.491145401,0.057103064,0.176632681,0.943551797,0.924932976,0.971267497,0.990641428,0.957512216,0.24953274,0.944653973,0.844444444,0.989419748,0.989715527,0.015153235,0.274735701,0.932523232,0.752049158,0.736253199,0.713509581,0.58781362,0.717817305
0.425278282,0.460307085,0.042827298,0.139156793,0.971247357,0.932975871,0.970123275,0.991681269,0.958270924,0.250248117,0.944242209,0.844444444,0.990595332,0.990622192,0.014927771,0.27480347,0.933707035,0.749505125,0.733785999,0.711250935,0.595446701,0.7129183
0.425278282,0.493652789,0.079038997,0.199503996,0.97653277,0.938337802,0.968979052,0.992721112,0.959029636,0.250963494,0.943830442,0.844444444,0.991770916,0.991528856,0.014702308,0.274871239,0.934890839,0.746961092,0.7313188,0.708992289,0.603079782,0.708019294
0.425278282,0.502741734,0.078690808,0.166437035,0.987526427,0.935656836,0.96783483,0.993760952,0.959788348,0.251678873,0.943418678,0.844444444,0.992946498,0.992435521,0.014476844,0.274939008,0.936074642,0.74441706,0.7288516,0.706733643,0.610712863,0.703120289
0.425278282,0.494095939,0.057103064,0.145770185,0.998942918,0.970509383,0.966690608,0.994800793,0.960547056,0.252394251,0.943006911,0.844444444,0.994122082,0.993342186,0.01425138,0.275006777,0.937258444,0.741873027,0.7263844,0.704474997,0.618345944,0.698221284
0.425278282,0.487917194,0.072075209,0.161201433,1,0.997319035,0.965546386,0.995840635,0.961305768,0.253109628,0.942595148,0.844444444,0.995297666,0.99424885,0.014025916,0.275074546,0.938442247,0.739328995,0.7239172,0.702216351,0.625979026,0.693322279
0.425278282,0.510957426,0.08321727,0.162303665,0.926638478,0.989276139,0.964402163,0.996880476,0.962064479,0.253825007,0.942183381,0.844444444,0.99647325,0.995155514,0.013800453,0.275142315,0.940809853,0.736784962,0.721450001,0.699957705,0.633612106,0.688423274
0.425278282,0.519697309,0.089832869,0.163130339,0.977589852,1,0.963257941,0.997920317,0.962823187,0.254540384,0.941771617,0.844444444,0.997648832,0.996062179,0.013574989,0.275210084,0.941993656,0.734240929,0.718982801,0.697699059,0.641245188,0.683524269
0.425278282,0.542890893,0.119428969,0.211077432,0.958350951,0.959785523,0.96211372,0.998960159,0.963581899,0.255255764,0.94135985,0.844444444,0.998824416,0.996968843,0.013349525,0.275277853,0.943177458,0.731696897,0.716515601,0.695440413,0.648878269,0.678625264
0.425278282,0.521426633,0.157381616,0.251308901,0.929809725,0.943699732,0.960969497,1,0.964340607,0.255971141,0.940948086,0.844444444,1,0.997875508,0.013124061,0.275345622,0.944361262,0.729152864,0.714048401,0.693181767,0.65651135,0.673726259
0.425278282,0.504648851,0.128481894,0.240011022,0.919661734,0.922252011,0.959825275,1,0.965099319,0.255971141,0.940948086,0.844444444,1,0.997875508,0.012898597,0.275413391,0.945545065,0.726608831,0.711581201,0.690923121,0.664144431,0.668827254
0.425278282,0.533795424,0.110724234,0.239735464,0.954756871,0.938337802,0.958681053,0.99974004,0.965858031,0.256264785,0.937763083,0.844444444,0.999840868,0.997976674,0.012673134,0.27548116,0.946728867,0.724064799,0.709114002,0.688664475,0.671777512,0.663928249
0.425278282,0.523041196,0.093662953,0.2237531,0.974841438,0.959785523,0.957536831,0.999480079,0.966616739,0.25655843,0.934578083,0.844444444,0.999681734,0.998077841,0.01244767,0.275548929,0.947912672,0.721520766,0.706646802,0.686405829,0.679410594,0.659029243
0.425278282,0.513886371,0.088788301,0.20859741,0.96384778,0.951742627,0.956392608,0.999220119,0.96737545,0.256852076,0.93139308,0.777777778,0.999522602,0.998179007,0.01244767,0.275616698,0.949096474,0.718976734,0.704179602,0.684147183,0.687043674,0.654130238
0.425278282,0.479445518,0.090181058,0.210526316,0.942706131,0.959785523,0.955248386,0.998960159,0.968134162,0.257145721,0.92820808,0.777777778,0.999363468,0.998280173,0.011854924,0.275616698,0.950280277,0.716432701,0.701712402,0.681888537,0.694676756,0.649231233
0.425278282,0.462334752,0.049791086,0.132267842,0.965327696,0.970509383,0.955248386,0.998700198,0.96889287,0.257439365,0.925023077,0.777777778,0.999204336,0.998381339,0.011262178,0.273809524,0.951464079,0.713888668,0.699245203,0.679629891,0.702309837,0.644332228
0.425278282,0.474783481,0.097144847,0.158721411,0.945031712,0.978552279,0.956091883,0.998440238,0.969651582,0.257733009,0.921838074,0.777777778,0.999045203,0.998482506,0.010669431,0.272002349,0.952647883,0.711344636,0.696778003,0.677371245,0.709942918,0.639433223
0.425278282,0.483182662,0.132660167,0.209424084,0.932769556,0.991957105,0.956935381,0.998180278,0.970410294,0.258026654,0.918653074,0.777777778,0.998886069,0.998583672,0.010076685,0.270195175,0.953831686,0.708800603,0.694310803,0.675112599,0.717575999,0.634534218
0.425278282,0.488045188,0.164693593,0.24579774,0.906131078,0.970509383,0.957778877,0.997920317,0.971169002,0.2583203,0.915468071,0.777777778,0.998726937,0.998684838,0.009483939,0.268388,0.955015488,0.70625657,0.691843603,0.672853952,0.72520908,0.629635213
0.425278282,0.463297224,0.146587744,0.190961697,0.922410148,0.965147453,0.958622374,0.997660357,0.971927713,0.258613945,0.912283067,0.777777778,0.998567805,0.998786005,0.008891193,0.266580826,0.956199291,0.703712538,0.689376403,0.670595306,0.732842161,0.624736207
0.425278282,0.53489627,0.194986072,0.268393497,0.830021142,0.884718499,0.960309369,0.997400397,0.972686425,0.258907589,0.909098067,0.777777778,0.998408671,0.998887171,0.008298447,0.264773651,0.957383095,0.701168505,0.686909204,0.66833666,0.740475242,0.619837202
0.425278282,0.554577546,0.251044568,0.282446955,0.801479915,0.90080429,0.961152866,0.997140436,0.973445133,0.259201234,0.905913064,0.777777778,0.998249539,0.998988337,0.0077057,0.262966477,0.958566897,0.698624473,0.684442004,0.666078014,0.748108324,0.614938197
0.425278282,0.542618001,0.251044568,0.282446955,0.801479915,0.90080429,0.961996363,0.996880476,0.974203845,0.259494878,0.902728064,0.777777778,0.998090405,0.999089503,0.007112954,0.261159302,0.9597507,0.69608044,0.681974804,0.663819368,0.755741404,0.610039192
0.425278282,0.557878157,0.263231198,0.327087352,0.778858351,0.879356568,0.96283986,0.996620516,0.974962553,0.259788523,0.899543061,0.777777778,0.997931273,0.99919067,0.006520208,0.259352128,0.960934504,0.693536407,0.679507604,0.661560722,0.763374486,0.605140187
0.425278282,0.541436298,0.271239554,0.326811794,0.78372093,0.844504021,0.963683358,0.996360555,0.975721265,0.260082169,0.896358058,0.777777778,0.997772141,0.999291836,0.005927462,0.257544953,0.962118307,0.690992375,0.677040404,0.659302076,0.771007567,0.600241182
0.425278282,0.537795078,0.252437326,0.305593828,0.801902748,0.871313673,0.964526854,0.996100595,0.976479977,0.260375813,0.893173058,0.777777778,0.997613007,0.999393002,0.005334716,0.255737779,0.963302109,0.688448342,0.674573205,0.65704343,0.778640648,0.595342177
0.425278282,0.537898538,0.255222841,0.330394048,0.793023256,0.884718499,0.965370352,0.995840635,0.977238685,0.260669458,0.889988055,0.777777778,0.997453875,0.999494169,0.004741969,0.253930605,0.964485912,0.685904309,0.672106005,0.654784784,0.786273729,0.590443171
0.425278282,0.526462174,0.216573816,0.298153761,0.833615222,0.887399464,0.966213849,0.995580674,0.977997396,0.260963102,0.886803052,0.777777778,0.997294742,0.999595335,0.004149223,0.25212343,0.965669716,0.683360277,0.669638805,0.652526138,0.79390681,0.585544166
0.425278282,0.540565985,0.229805014,0.324331772,0.819661734,0.868632708,0.967900843,0.995320714,0.978756108,0.261256747,0.883618051,0.777777778,0.997135608,0.999696501,0.003556477,0.250316256,0.966853518,0.680816244,0.667171605,0.650267492,0.801539891,0.580645161
0.425278282,0.551001287,0.260445682,0.368421053,0.787315011,0.855227882,0.96874434,0.995060754,0.979514816,0.261550393,0.880433048,0.777777778,0.996976476,0.999797667,0.002963731,0.248509081,0.968037321,0.678272211,0.664704406,0.648008846,0.809172972,0.575746156
0.425278282,0.545453869,0.27367688,0.385505649,0.775687104,0.847184987,0.970431335,0.994540833,0.98103224,0.262137682,0.874063045,0.777777778,0.99665821,1,0.001778239,0.244894732,0.970404927,0.675728179,0.662237206,0.6457502,0.816806053,0.570847151
0.425278282,0.528813452,0.26810585,0.368696611,0.764270613,0.849865952,0.971274831,0.994540833,0.981790948,0.262137682,0.874063045,0.777777778,0.99665821,1,0.001185492,0.243087558,0.97158873,0.673184146,0.659770006,0.643491554,0.824439134,0.565948146
0.425278282,0.522630021,0.257660167,0.3562965,0.75602537,0.865951743,0.972118329,0.993751452,0.982549659,0.262412157,0.870246554,0.777777778,0.996311618,0.99999042,0.000592746,0.241280383,0.972772532,0.670640114,0.657302806,0.641232908,0.832072216,0.561049141
0.425278282,0.568189234,0.246169916,0.346927528,0.777801268,0.847184987,0.972961826,0.992962071,0.983308371,0.262686632,0.866430059,0.777777778,0.995965025,0.999980839,0,0.239473209,0.973956335,0.668096081,0.654835607,0.638974262,0.839705297,0.556150136
0.425278282,0.569548822,0.307103064,0.42683935,0.698308668,0.806970509,0.972961826,0.99217269,0.984067079,0.262961107,0.862613568,0.711111111,0.995618431,0.99997126,0,0.237666034,0.975140139,0.665552048,0.652368407,0.636715616,0.847338378,0.55125113
0.425278282,0.567577662,0.315111421,0.43786167,0.68435518,0.801608579,0.971807448,0.991383309,0.984825791,0.263235582,0.858797076,0.711111111,0.995271838,0.999961679,0.000203334,0.237666034,0.976323942,0.663008016,0.649901207,0.63445697,0.854971459,0.546352125
0.425278282,0.54673159,0.305710306,0.403968035,0.719450317,0.825737265,0.97065307,0.990593928,0.985584499,0.263510057,0.854980585,0.711111111,0.994925245,0.999952099,0.000406668,0.237169061,0.977507744,0.660463983,0.647434007,0.632198324,0.86260454,0.54145312
0.425278282,0.525557037,0.306754875,0.413061449,0.721987315,0.801608579,0.969498692,0.989804545,0.986343211,0.263784533,0.85116409,0.711111111,0.994578653,0.999942519,0.000610002,0.236175115,0.978691548,0.65791995,0.644966807,0.629939678,0.870237621,0.536554115
0.425278282,0.52025614,0.30954039,0.410856985,0.71987315,0.777479893,0.968344314,0.989015164,0.987101923,0.264059008,0.847347599,0.711111111,0.994232058,0.999932939,0.000813335,0.235678142,0.979875351,0.655375918,0.642499608,0.627681032,0.877870702,0.53165511
0.425278282,0.531871308,0.325905292,0.422154864,0.717336152,0.793565684,0.967189935,0.988225783,0.987860631,0.264333483,0.843531107,0.711111111,0.993885466,0.999923359,0.001016669,0.235181169,0.981059153,0.652831885,0.640032408,0.625422386,0.885503783,0.526756105
0.425278282,0.524590798,0.325208914,0.443097272,0.71627907,0.81769437,0.966035558,0.987436402,0.988619342,0.264607958,0.839714613,0.711111111,0.993538873,0.999913779,0.001220003,0.234684196,0.982242956,0.650287853,0.637565208,0.62316374,0.893136865,0.5218571
0.425278282,0.537680316,0.323467967,0.435932764,0.738900634,0.828418231,0.96488118,0.986647021,0.989378054,0.264882433,0.835898121,0.711111111,0.993192281,0.999904198,0.001423337,0.234187223,0.98342676,0.64774382,0.635098008,0.620905094,0.900769945,0.516958095
0.425278282,0.548318772,0.353064067,0.460732984,0.689640592,0.801608579,0.963726801,0.98585764,0.990136762,0.265156908,0.83208163,0.711111111,0.992845686,0.999894619,0.001626671,0.23369025,0.984610562,0.645199787,0.632630808,0.618646448,0.908403027,0.51205909
0.425278282,0.540234748,0.361768802,0.469826398,0.685623679,0.796246649,0.962572424,0.985068259,0.990895474,0.265431383,0.828265138,0.711111111,0.992499094,0.999885038,0.001830005,0.233193277,0.985794365,0.642655755,0.630163609,0.616387802,0.916036108,0.507160085
0.425278282,0.506329294,0.355849582,0.414163681,0.748414376,0.782841823,0.961418046,0.984278878,0.991654186,0.265705858,0.824448644,0.711111111,0.992152501,0.999875458,0.002033338,0.232696304,0.986978168,0.640111722,0.627696409,0.614129156,0.923669189,0.502261079
0.425278282,0.496438765,0.346100279,0.403692477,0.719450317,0.793565684,0.960263667,0.983489497,0.992412894,0.265980334,0.820632152,0.711111111,0.991805908,0.999865878,0.002236672,0.232199331,0.988161972,0.637567689,0.625229209,0.61187051,0.93130227,0.497362074
0.425278282,0.481443047,0.35097493,0.406999173,0.726215645,0.81769437,0.959109289,0.982700116,0.993171605,0.266254809,0.816815661,0.711111111,0.991459314,0.999856298,0.002440006,0.231702358,0.989345774,0.635023657,0.622762009,0.609611864,0.938935351,0.492463069
0.425278282,0.481544669,0.354805014,0.397630201,0.603805497,0.849865952,0.957954912,0.981910733,0.993930317,0.266529284,0.812999166,0.711111111,0.991112722,0.999846718,0.00264334,0.231205385,0.990529577,0.632479624,0.62029481,0.607353218,0.946568432,0.487564064
0.425278282,0.496811349,0.342270195,0.377238909,0.630866808,0.847184987,0.956800534,0.981121352,0.994689025,0.266803759,0.809182675,0.711111111,0.990766129,0.999837138,0.002846674,0.230708412,0.991713379,0.629935592,0.61782761,0.605094572,0.954201513,0.482665059
0.425278282,0.474865348,0.338440111,0.366216589,0.630443975,0.844504021,0.955646155,0.980331971,0.995447737,0.267078234,0.805366183,0.711111111,0.990419536,0.999827557,0.003050008,0.230211439,0.992897183,0.627391559,0.61536041,0.602835925,0.961834595,0.477766054
0.425278282,0.476910841,0.349930362,0.372278865,0.6397463,0.865951743,0.954491778,0.97954259,0.996206445,0.267352709,0.801549692,0.711111111,0.990072942,0.999817978,0.003253341,0.229714466,0.994080986,0.624847526,0.61289321,0.600577279,0.969467675,0.472867049
0.425278282,0.463302921,0.361420613,0.366216589,0.653488372,0.890080429,0.952183021,0.977963828,0.997723868,0.267901659,0.793916706,0.711111111,0.989379757,0.999798817,0.003660009,0.22872052,0.996448592,0.622303494,0.61042601,0.598318633,0.977100757,0.467968043
0.425278282,0.450136221,0.350278552,0.366767705,0.671247357,0.90080429,0.951028643,0.977174447,0.998482577,0.268176135,0.790100214,0.711111111,0.989033164,0.999789237,0.003863343,0.228223547,0.997632395,0.619759461,0.607958811,0.596059987,0.984733838,0.463069038
0.425278282,0.475050675,0.366295265,0.373932213,0.647780127,0.887399464,0.949874266,0.976385066,0.999241288,0.26845061,0.78628372,0.711111111,0.988686572,0.999779656,0.004066677,0.227726575,0.998816197,0.617215428,0.605491611,0.593801341,0.992366919,0.458170033
